WEEK,COUNTRY,EVENT_TYPE,FATALITIES,POPULATION_EXPOSURE,country_name,year,representation_est,free_express_est,civil_lib_est,rule_law_est
6-Jun-20,France,Protests,0,82491.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
13-Jun-20,France,Protests,0,132035.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
20-Jun-20,France,Protests,0,48891.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
27-Jun-20,France,Protests,0,46785.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
4-Jul-20,France,Protests,0,15211.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
11-Jul-20,France,Protests,0,5248.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
18-Jul-20,France,Protests,0,25452.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
25-Jul-20,France,Protests,0,5792.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
1-Aug-20,France,Protests,0,13745.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
8-Aug-20,France,Protests,0,24097.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
22-Aug-20,France,Protests,0,27024.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
29-Aug-20,France,Protests,0,11422.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
5-Sep-20,France,Protests,0,48977.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
12-Sep-20,France,Protests,0,47201.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
19-Sep-20,France,Protests,0,41433.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
26-Sep-20,France,Protests,0,22234.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
3-Oct-20,France,Protests,0,26841.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
10-Oct-20,France,Protests,0,51772.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
17-Oct-20,France,Protests,0,95730.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
24-Oct-20,France,Protests,0,26826.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
31-Oct-20,France,Protests,0,12823.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
7-Nov-20,France,Protests,0,67795.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
14-Nov-20,France,Protests,0,68336.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
21-Nov-20,France,Protests,0,24973.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
28-Nov-20,France,Protests,0,67395.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
5-Dec-20,France,Protests,0,61615.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
12-Dec-20,France,Protests,0,75618.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
19-Dec-20,France,Protests,0,74631.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
2-Jan-21,France,Protests,0,34717.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
9-Jan-21,France,Protests,0,37380.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
16-Jan-21,France,Protests,0,64777.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
23-Jan-21,France,Protests,0,51985.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
30-Jan-21,France,Protests,0,67400.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
6-Feb-21,France,Protests,0,48331.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
13-Feb-21,France,Protests,0,46104.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
20-Feb-21,France,Protests,0,40076.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
27-Feb-21,France,Protests,0,25029.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
6-Mar-21,France,Protests,0,78063.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
13-Mar-21,France,Protests,0,49884.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
20-Mar-21,France,Protests,0,37090.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
27-Mar-21,France,Protests,0,54933.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
3-Apr-21,France,Protests,0,57143.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
10-Apr-21,France,Protests,0,67921.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
17-Apr-21,France,Protests,0,53863.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
24-Apr-21,France,Protests,0,60781.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
1-May-21,France,Protests,0,155561.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
8-May-21,France,Protests,0,96366.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
15-May-21,France,Protests,0,69320.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
22-May-21,France,Protests,0,71489.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
29-May-21,France,Protests,0,34385.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
5-Jun-21,France,Protests,0,48472.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
12-Jun-21,France,Protests,0,58567.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
19-Jun-21,France,Protests,0,46857.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
26-Jun-21,France,Protests,0,38620.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
3-Jul-21,France,Protests,0,48608.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
10-Jul-21,France,Protests,0,35843.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
17-Jul-21,France,Protests,0,106487.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
24-Jul-21,France,Protests,0,87372.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
31-Jul-21,France,Protests,0,94680.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
7-Aug-21,France,Protests,0,103396.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
14-Aug-21,France,Protests,0,107798.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
21-Aug-21,France,Protests,0,30093.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
28-Aug-21,France,Protests,0,80085.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
4-Sep-21,France,Protests,0,82737.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
11-Sep-21,France,Protests,0,43730.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
18-Sep-21,France,Protests,0,69356.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
25-Sep-21,France,Protests,0,81241.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
2-Oct-21,France,Protests,0,86665.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
9-Oct-21,France,Protests,0,91965.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
16-Oct-21,France,Protests,0,99054.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
23-Oct-21,France,Protests,0,62839.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
30-Oct-21,France,Protests,0,81357.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
6-Nov-21,France,Protests,0,14984.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
13-Nov-21,France,Protests,0,81677.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
20-Nov-21,France,Protests,0,55141.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
27-Nov-21,France,Protests,0,68516.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
4-Dec-21,France,Protests,0,76876.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
11-Dec-21,France,Protests,0,63847.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
18-Dec-21,France,Protests,0,51424.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
25-Dec-21,France,Protests,0,6505.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
1-Jan-22,France,Protests,0,35082.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
8-Jan-22,France,Protests,0,116193.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
15-Jan-22,France,Protests,0,104579.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
22-Jan-22,France,Protests,0,84341.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
29-Jan-22,France,Protests,0,65677.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
5-Feb-22,France,Protests,0,110446.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
12-Feb-22,France,Protests,0,69219.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
19-Feb-22,France,Protests,0,74214.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
26-Feb-22,France,Protests,0,94666.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
5-Mar-22,France,Protests,0,71212.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
12-Mar-22,France,Protests,0,100116.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
19-Mar-22,France,Protests,0,53167.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
26-Mar-22,France,Protests,0,70360.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
2-Apr-22,France,Protests,0,46869.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
9-Apr-22,France,Protests,0,72857.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
16-Apr-22,France,Protests,0,46251.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
23-Apr-22,France,Protests,0,23838.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
30-Apr-22,France,Protests,0,93070.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
7-May-22,France,Protests,0,41204.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
14-May-22,France,Protests,0,27995.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
21-May-22,France,Protests,0,22113.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
28-May-22,France,Protests,0,51417.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
4-Jun-22,France,Protests,0,70438.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
11-Jun-22,France,Protests,0,37435.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
18-Jun-22,France,Protests,0,31252.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
25-Jun-22,France,Protests,0,51898.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
2-Jul-22,France,Protests,0,57557.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
9-Jul-22,France,Protests,0,40570.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
16-Jul-22,France,Protests,0,13597.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
30-Jul-22,France,Protests,0,7399.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
13-Aug-22,France,Protests,0,34768.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
20-Aug-22,France,Protests,0,14502.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
27-Aug-22,France,Protests,0,8198.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
3-Sep-22,France,Protests,0,1788.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
10-Sep-22,France,Protests,0,23570.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
17-Sep-22,France,Protests,0,55788.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
24-Sep-22,France,Protests,0,84899.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
1-Oct-22,France,Protests,0,70928.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
8-Oct-22,France,Protests,0,61125.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
15-Oct-22,France,Protests,0,84919.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
22-Oct-22,France,Protests,0,34236.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
29-Oct-22,France,Protests,0,24368.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
5-Nov-22,France,Protests,0,48790.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
12-Nov-22,France,Protests,0,37412.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
19-Nov-22,France,Protests,0,76391.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
26-Nov-22,France,Protests,0,58948.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
3-Dec-22,France,Protests,0,149.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
17-Dec-22,France,Protests,0,11700.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
24-Dec-22,France,Protests,0,37435.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
31-Dec-22,France,Protests,0,1176.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
7-Jan-23,France,Protests,0,73371.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
14-Jan-23,France,Protests,0,110955.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
21-Jan-23,France,Protests,0,47540.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
28-Jan-23,France,Protests,0,156147.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
4-Feb-23,France,Protests,0,148946.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
11-Feb-23,France,Protests,0,161768.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
18-Feb-23,France,Protests,0,60016.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
25-Feb-23,France,Protests,0,19481.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
4-Mar-23,France,Protests,0,171204.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
11-Mar-23,France,Protests,0,124997.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
18-Mar-23,France,Protests,0,94938.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
25-Mar-23,France,Protests,0,115633.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
1-Apr-23,France,Protests,0,52274.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
8-Apr-23,France,Protests,0,105638.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
15-Apr-23,France,Protests,0,28152.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
22-Apr-23,France,Protests,0,51596.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
29-Apr-23,France,Protests,0,116042.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
6-May-23,France,Protests,0,10952.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
13-May-23,France,Protests,0,37260.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
20-May-23,France,Protests,0,37511.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
27-May-23,France,Protests,0,48959.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
3-Jun-23,France,Protests,0,78169.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
10-Jun-23,France,Protests,0,19642.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
17-Jun-23,France,Protests,0,55832.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
1-Jul-23,France,Protests,0,73056.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
8-Jul-23,France,Protests,0,40426.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
22-Jul-23,France,Protests,0,23886.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
12-Aug-23,France,Protests,0,6311.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
19-Aug-23,France,Protests,0,6311.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
26-Aug-23,France,Protests,0,13625.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
2-Sep-23,France,Protests,0,28180.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
16-Sep-23,France,Protests,0,27787.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
23-Sep-23,France,Protests,0,68892.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
30-Sep-23,France,Protests,0,48622.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
7-Oct-23,France,Protests,0,106567.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
14-Oct-23,France,Protests,0,33305.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
21-Oct-23,France,Protests,0,19298.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
28-Oct-23,France,Protests,0,27768.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
4-Nov-23,France,Protests,0,57191.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
11-Nov-23,France,Protests,0,88028.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
18-Nov-23,France,Protests,0,88986.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
25-Nov-23,France,Protests,0,82709.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
2-Dec-23,France,Protests,0,46694.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
9-Dec-23,France,Protests,0,65003.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
16-Dec-23,France,Protests,0,54051.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
23-Dec-23,France,Protests,0,13625.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
15-Feb-20,France,Protests,0,16914.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
16-May-20,France,Protests,0,24097.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
5-Dec-20,France,Protests,0,24097.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
3-Apr-21,France,Protests,0,23803.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
17-Apr-21,France,Protests,0,5255.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
24-Jul-21,France,Protests,0,11228.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
28-Aug-21,France,Protests,0,23803.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
16-Oct-21,France,Protests,0,23803.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
23-Oct-21,France,Protests,0,35031.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
30-Oct-21,France,Protests,0,11228.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
12-Mar-22,France,Protests,0,5263.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
4-Feb-23,France,Protests,0,9947.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
18-Mar-23,France,Protests,0,5273.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
25-Mar-23,France,Protests,0,11267.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
8-Apr-23,France,Protests,0,23886.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
15-Apr-23,France,Protests,0,2306.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
7-Oct-23,France,Protests,0,23886.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
25-Nov-23,France,Protests,0,23886.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
4-Jan-20,France,Riots,0,6317.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
25-Jan-20,France,Riots,0,61917.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
18-Apr-20,France,Riots,0,78489.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
25-Apr-20,France,Riots,0,16572.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
23-May-20,France,Riots,0,28615.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
12-Dec-20,France,Riots,0,61917.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
27-Feb-21,France,Riots,0,23482.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
4-Sep-21,France,Riots,0,61162.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
1-Jan-22,France,Riots,0,403.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
9-Apr-22,France,Riots,0,39448.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
28-May-22,France,Riots,0,61252.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
9-Jul-22,France,Riots,0,28307.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
16-Jul-22,France,Riots,0,17210.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
27-Aug-22,France,Riots,0,60971.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
10-Sep-22,France,Riots,0,28307.0,France,2022,0.8593908838875844,0.7743035100973287,0.8053752295920324,0.7673773167012646
24-Jun-23,France,Riots,0,43041.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
1-Jul-23,France,Riots,0,43041.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
8-Jul-23,France,Riots,0,6802.0,France,2023,0.8586888585860261,0.7743035100973287,0.7964783210683091,0.767195335595991
18-Jan-20,France,Riots,0,28615.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
25-Jan-20,France,Riots,0,39876.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
8-Feb-20,France,Riots,0,61634.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
11-Apr-20,France,Riots,0,1771.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
18-Apr-20,France,Riots,0,101793.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
6-Jun-20,France,Riots,0,28615.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
31-Oct-20,France,Riots,0,61917.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
7-Nov-20,France,Riots,0,25108.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
21-Nov-20,France,Riots,0,39876.0,France,2020,0.8483116094634967,0.7747987494231854,0.7829876316911731,0.7573610364579824
9-Jan-21,France,Riots,0,61162.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
6-Feb-21,France,Riots,0,39390.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
17-Jul-21,France,Riots,0,89428.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
21-Aug-21,France,Riots,0,1274.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
25-Sep-21,France,Riots,0,28266.0,France,2021,0.8486077387812753,0.7771863167672525,0.7818298027753455,0.7587920975063824
